source_id,M,met,L,evolstage_flame,Teff,R,spectype
6030053101983498368,30.22370616436937,-4.7166,26.503923331075885,358,5246.194,0.9328,K
6030024514793765376,30.537099231092785,-4.9721,27.706278237240475,274,6674.449,2.6663,F
6030024514793781376,30.238070287325932,-4.9856,26.44163518611076,344,5445.2275,0.7401,F
6030053132040726272,30.404266619290556,-4.9627,27.137099535380784,293,6469.268,1.72,F
5961406777194137600,30.131610521832325,-4.2466,25.643900016665256,100,4290.44,0.6531,K
6030024549153476224,30.264227935365422,-4.6106,26.586945685219646,334,5637.4927,1.0355,G
6030081551920159616,30.254502222349448,-4.9906,26.608448201032033,359,5219.3086,1.2187,K
6030081581905012736,30.342284243584455,-5.992,26.661653014305944,125,6029.027,1.113,G
6030053166408635904,30.209639538988696,-4.6993,26.4593882177187,333,5123.2114,2.0221,G
6030053170769979392,30.27773090210568,-5.1994,26.390440759426212,148,5764.8433,0.814,G
6030053170806956544,30.311673073511358,-5.2934,26.73004040319012,319,5960.2764,0.8936,F
6030024613465672448,30.271009317239965,-4.8795,26.7110807632361,359,5459.1367,0.7887,K
6030081616272235904,30.557065520687413,-5.1343,27.60751440438932,110,8747.454,1.58,F
6030024617872998272,30.504966123787455,-4.7329,27.564222275944672,263,6667.689,2.5668,F
6030053205129746816,30.352045844306335,-5.0743,26.922999119489724,327,6099.9194,1.1587,G
6030053205129780224,30.109508517056405,-4.9409,25.62637865616879,248,4157.1904,0.5414,K
6030053205129789440,30.239518562147698,-4.8021,26.500769845670902,356,5407.731,0.7939,G
6030108283803657344,30.22289799493466,-4.9634,26.486496752831492,359,5354.639,0.7332,K
6030108313783995136,30.228188602631228,-5.3774,26.344513313985956,324,5355.1533,0.6273,G
6030108318163436672,30.182938455764052,-4.7096,26.062970703797536,286,4862.868,0.771,K
6030108348143825664,30.268624233626316,-5.0595,26.668909933361185,359,5513.0527,1.258,F
6030108352468359936,30.143089192596175,-4.8789,25.88280810365664,276,4360.6587,0.798,K
6030081620639650688,30.125194598254275,-5.8754,26.040719642921026,339,4290.1694,0.5666,K
6030081650624547584,30.14634202736324,-5.0345,25.697189735599242,123,4422.8394,0.5447,G
6030024652232748160,30.338311669808075,-5.5745000000000005,26.71392288992749,198,6018.3257,1.0647,F
5961493398100175104,30.518738565493667,-4.9445,27.631378731304896,280,6511.662,2.6107,F
5961406845913840128,30.528631519688673,-4.8568,27.528313974298833,128,8043.1914,1.5634,F
5961406875909984640,30.4303407059141,-4.6411,27.239882642132894,266,6445.694,1.7634,A
5961493428093752192,30.203681142567138,-6.0324,25.982436273643017,112,4884.331,0.6776,F
6030053269479713792,30.148633346987406,-5.8468,25.857439380014807,249,4432.959,0.8693,K
6030108386827106688,30.209160458722458,-6.0012,25.94685218626695,152,5013.8403,0.5143,F
6030024686592368128,30.300003941498357,-5.0411,26.525932647165593,199,5768.11,0.8871,G
6030081654999421696,30.365622017012566,-4.6549,26.760951443086,112,6286.57,1.0687,F
6030108386882877952,30.22168047778101,-4.7195,26.3281572330084,336,5159.599,0.8709,K
5961406841550240256,30.46379933303219,-4.5242,27.264014548966024,141,7060.977,1.5449,G
5961406880273384960,30.554243777987907,-4.8611,27.69143188415859,216,8043.2666,1.8776,F
6030024720918292224,30.20261255158375,-4.9138,26.15156012063285,298,4939.0435,0.6468,K
5961445775500843392,30.55770662021353,-4.5077,27.797068624983343,266,6935.7363,3.6569,K
5961445775500847360,30.270458633303857,-5.0742,26.630174537898345,351,5679.1763,0.7936,F
5961406914582371328,30.154030396248817,-5.365,25.816898869588357,167,4579.8726,0.99,K
6030024720952499968,30.280791425120405,-6.0375,26.4200491393051,358,4393.282,0.8099,G
5961445839854450816,30.574970334080035,-4.5605,27.873476615761643,281,6802.033,3.1105,K
5961406914633091712,30.427294609230227,-4.8632,27.198876614072283,158,6813.3794,1.606,F
6030024750904634368,30.191506557895828,-5.7085,26.084134806830534,328,4889.23,0.9092,K
6030024750906582528,30.231955233745705,-5.7860000000000005,26.298704923813954,327,5189.7627,0.9697,G
6030108421242032128,30.15433574497336,-4.4464,25.81909671731659,185,4500.361,0.7649,K
6030108451219217152,30.420030595952724,-4.8869,27.20597716016278,289,6290.823,1.5335,F
6030108451223095936,30.15571654596713,-5.7212,25.780997730988922,181,4559.392,0.4771,G
6030053342568599040,30.145365593575736,-4.2874,25.749329506455904,152,4377.7803,0.7614,K
5961493466819723904,30.945126984319185,-5.3148,29.244598906955375,203,15008.646,3.1276,M
5961445874214199424,30.64138132426822,-4.2686,28.621494135278397,332,4810.032,2.568,K
6030053376928364544,30.19912578493726,-5.1925,25.970285177591695,141,4880.568,0.5879,K
5961406983352577408,30.455500999077028,-4.5403,27.36266205050777,291,6294.855,2.1658,K
5961406983352590976,30.651829912906454,-3.889,28.09755454345499,194,9425.201,2.0564,O
5961407013348388608,30.67582954014725,-4.0491,28.31319696566176,288,7728.8257,3.6213,M
6030081753703955456,30.207337583039287,-6.1769,26.049322772598867,169,4987.831,0.5016,F
6030081758021576320,30.246008055197922,-5.492,26.455812064615206,359,4946.3643,0.5718,K
6030108485582841344,30.146892694154616,-5.7155,25.80070024654373,171,4508.9424,0.7883,K
6030108485582883584,30.730138885811552,-5.4961,28.479076985436087,246,9982.876,2.9238,A
5961493501179469568,30.172203667128798,-5.4693000000000005,25.91893009352928,212,4656.5176,0.5331,K
5961493501179474688,30.74447302592109,-3.7880000000000003,28.643901583068367,340,9131.692,3.6151,M
5961493501179476096,30.626596050816094,-4.0975,28.07722063790197,263,7961.0605,2.8482,K
5253590703583342592,30.431668575941263,-4.9981,27.290086589533058,339,6057.738,1.2348,F
5253590703583343232,30.470293160985683,-5.1489,27.366734811320875,207,6864.4355,2.1521,F
5253590703583348864,30.354571648944045,-5.356,26.97472831154759,343,6005.2036,0.9172,G
6030081758078609408,30.15905520220824,-6.188400000000001,25.95700974182541,237,4566.6313,0.4094,K
5253590703583351040,30.4941447141257,-3.7459,27.48957441610073,231,6960.5186,2.0589,F
5961493535539238016,30.52783400541546,-4.5135,27.587952177961725,186,7575.8145,3.1447,F
5961493569898988032,30.485622041312045,-5.0356,27.46473294636497,241,5220.9336,2.648,K
5961493569898993920,30.49105114665257,-4.7958,27.496093059246956,254,6740.8086,2.2023,F
5253590772302826496,30.40297407209005,-4.6718,27.115012944681247,265,6379.0454,1.2447,G
6030108519947885312,30.288712871469833,-5.2871,26.68038314132029,340,5758.9785,0.7803,F
6030108519947886208,30.243339548008084,-6.0141,26.347705857503875,346,5210.6196,0.9356,G
5961446046012940160,30.685808192619888,-3.9673000000000003,28.347509810402546,286,8076.5273,3.7677,K
5253590806662466560,30.443935318078463,-4.688,27.310587652306342,281,6304.587,2.4421,K
5253590806662471168,30.448550045216116,-5.4442,27.29478531412124,232,6709.6367,1.7039,F
5961493599892446464,30.568436650316492,-4.0165,27.78979618664489,220,7821.818,2.9274,F
5961407082067969280,30.45344686389736,-4.7485,27.339213304142383,262,6507.913,1.9609,F
6030053441278454528,30.210737322462922,-6.6224,26.337738683310846,336,5003.1064,0.8891,G
6030053441278482432,30.41185293460325,-5.1933,27.16820662002453,289,6282.93,1.3939,F
6030081792438375808,30.236099686953434,-4.8987,26.404309168920083,336,5362.576,0.7427,G
5961446080372729472,30.426762006332954,-4.5653,27.114661798156753,155,6700.2983,1.263,F
6030024853983934080,30.389712306849205,-5.3023,27.090859535508105,338,6073.185,1.4204,F
5961493634252200832,30.555787512261997,-3.7575,27.743108835193787,224,7736.326,3.1129,F
5253590841022222592,30.255501378676215,-5.3020000000000005,26.60267775322671,360,5590.057,0.6733,G
5253590871049267584,30.575310993169914,-5.0289,27.794389830878348,196,8214.697,1.7331,A
6030081822423478912,30.208319786898603,-5.5373,26.267430291201098,320,5065.619,0.58,F
6030108524321886976,30.24641340175286,-4.423,26.521751902808994,358,4954.7896,1.0909,K
5961407086431794816,30.635837759915336,-6.5057,28.00338908908248,169,9396.894,1.8022,M
5961407086431800192,30.494379393664303,-4.5692,27.439043607596297,176,7418.6494,2.7485,F
5961407086431801728,30.424165704336463,-4.8335,27.065408712885034,147,6660.588,2.0379,F
5961493638618443264,30.459223181654234,-4.5346,27.37676736191597,283,6366.9507,2.1306,K
5961493638618418816,30.107644525590473,-5.2829,25.66683108301474,294,4111.85,0.5984,K
6030053445647822080,30.38125064891254,-4.3108,26.922882366858932,174,6314.701,1.2187,F
6030108554302362624,30.2219844468704,-5.3706,26.259154233259597,318,5126.8237,0.9202,F
5961493462453529088,30.208546185996568,-4.8967,26.274389846998904,360,4736.0444,0.8652,K
6030081826798105344,30.286783795801654,-6.667400000000001,26.696589404911443,350,5739.996,0.6445,B
5961493672978169472,30.515962901159444,-4.8284,27.612612879082327,264,6371.4717,3.2565,K
6030053480007561600,30.32588308374601,-5.0588,26.580469843829075,129,5883.9966,0.9587,F
6030053480007600512,30.247273942757893,-4.6433,26.619438213014423,360,5156.966,1.306,K
6030053480007603840,30.30598671572342,-5.5521,26.517982414575243,152,5846.793,0.7487,F
5961493672978179712,30.673196291597797,-4.6113,28.267265583881162,259,8734.33,4.3017,A
5253590875381950464,30.11760901074851,-4.4289,25.74476928120867,354,4166.293,0.6297,K
5253590905410281728,30.160038768031715,-5.9301,25.798440817134882,170,4627.276,0.843,F
6030053509997968000,30.166602486696974,-6.0363999999999995,26.022010150428283,279,4594.963,0.5938,K
5961446119097826304,30.5049626410916,-5.9295,27.540044230539444,225,4826.437,1.0536,O
6030024892751202688,30.21360646476506,-6.1551,26.00029783100758,129,5024.38,0.5152,G
6030053514367359104,30.335710702160846,-5.2943999999999996,26.91473193577129,356,5997.231,1.3629,F
5961407120791538944,30.48795501044978,-4.7216000000000005,27.31302514085643,139,7451.372,1.486,F
5961407120791560192,30.258000974962478,-4.5028,26.641946094098547,359,4708.6445,1.6132,K
6030053544357657216,30.24922722675996,-5.0559,26.566473276586084,359,5543.085,1.0209,G
5961493771694978432,30.52704769974918,-4.9017,27.470598230269175,102,8232.615,1.3729,M
6030108593041372544,30.583887981073904,-4.6149000000000004,27.74654448110247,119,8995.948,1.537,A
6030108593041375104,30.43740764792292,-4.782,27.2818625719024,292,6243.859,1.8837,F
5253590944101453056,30.155527859679903,-4.923,25.778872881629333,116,4494.724,0.5922,K
5253590974128494080,30.187194853589393,-5.3189,26.03305794616766,307,4816.67,0.5741,K
6030053578717421952,30.2294153593575,-4.9428,26.45166958441258,355,5368.8916,0.7484,K
6030053578717422592,30.195760360093242,-5.5567,26.09508663391846,301,4841.747,0.543,G
6030108623027099648,30.645614916034667,-5.8145,27.983393031792342,107,10061.73,1.6541,A
5961493776057447680,30.603892795903743,-4.8874,27.840540836770543,129,9252.966,2.2769,A
6030024927110941312,30.20525199028138,-6.4718,26.010547176271583,117,4853.64,0.7129,F
5961493776057427328,30.517122831596353,-5.396,27.511440703934966,151,7846.358,1.5235,A
5961493806050820352,30.267820898099266,-3.8962,26.773291634978026,359,4806.7695,1.6145,K
5961493806050821248,30.20407921307871,-5.9185,26.47228399851695,359,4689.73,0.8972,K
5253590978461211904,30.512036868646092,-5.3337,27.44829163467221,112,7954.49,1.4227,A
5961446222177455616,30.268322986987688,-4.8593,26.519904960390747,301,5610.675,0.8523,F
5961446252171443456,30.646602671183857,-4.2321,28.43778946891797,316,4747.78,3.0555,K
6030024957099948800,30.247405668393338,-6.0647,26.358520086151426,280,5377.0205,0.588,M
5961407185147069696,30.27996076248507,-5.8445,26.55196368469918,359,5025.5137,0.5354,F
6030053613077178624,30.278832199648228,-5.8247,26.61129217001651,360,5406.769,0.5878,K
5961407185147145600,30.491049390426163,-4.6655,27.480700303648884,236,6878.457,2.3099,G
6030081891141475840,30.48988322265518,-4.8776,27.468718883491032,229,7038.53,2.2301,F
6030081891142900352,30.238107421545642,-5.2629,26.422706542948934,353,5253.6587,0.6469,G
5961493810417181184,30.661896700961876,-4.9723,28.082242439037273,150,9690.459,1.8744,O
5961493810417203072,30.202081964492155,-5.7802,25.9550833935741,137,4910.607,0.5294,K
5253591012820931840,30.45621949211674,-5.2432,27.183372746832223,109,7071.8936,1.426,F
5253591047180679040,30.472113531428835,-5.1849,27.41046197351742,250,6698.423,1.4795,F
5253591047180681088,30.16171593444671,-4.5656,25.89598975857782,261,4521.485,0.7269,K
6030024961470344192,30.136390741791136,-5.9921,25.859095012376386,312,4394.8647,0.7866,G
6030024961470364032,30.190295202528024,-5.799300000000001,26.0244242631822,215,4698.476,0.4839,G
5961493844776960768,30.300619896870746,-5.0303,26.722408250099008,339,5838.498,0.9431,G
5961493844776973952,30.47878829265707,-5.5975,27.38304148109717,190,5357.497,1.37,F
6030053647436933376,30.15347048691427,-5.7693,26.01727821315688,332,4517.3735,0.4639,M
5961493874774195072,30.1114148304957,-4.5649,25.664710933563246,307,4148.782,0.6134,K
5961446320891000448,30.28849101304044,-5.2487,26.652556451430783,322,5778.4487,0.7321,G
6030081925502611840,30.229997343494947,-5.1808000000000005,26.434460270652487,356,5315.8804,1.0182,G
5961493879136727680,30.486900628940205,-4.9161,27.409317530442188,177,7291.543,4.0329,F
5961493909130063744,30.50377663181855,-4.5372,27.543472673351502,246,6903.1406,2.2059,M
5253591150260056960,30.234624214620887,-5.3615,26.43104189137906,349,5426.621,0.6318,F
5253591150260060672,30.50294126627868,-5.0102,27.522505108874874,224,7147.958,1.808,F
5253591150260061312,30.24379832922759,-4.9704,26.33897339744728,266,5346.705,0.7154,F
5253591150260061696,30.829722459847332,-4.8547,28.949839152417432,291,10221.896,4.7471,B
5253591180286930176,30.461646793074763,-5.2036,27.200411273147914,123,7046.924,1.254,F
5961407189511037696,30.19694442880678,-5.1122000000000005,26.10373413314331,301,4881.4414,0.6227,K
5253591184619797504,30.47471808911781,-5.0327,27.37706407153108,197,7095.853,1.2109,F
5253591184619798656,30.452442116392703,-5.3975,27.263023108710883,180,6895.751,1.3059,F
5253591184619804672,30.111450869129087,-4.3601,25.615339649187476,252,4164.322,0.6351,K
5253591214646667776,30.709605397148838,-5.0738,28.365798151456037,223,10010.711,3.8775,B
6030108661760852736,30.168914732153176,-5.6175,25.987477749327084,235,4686.1167,0.5127,G
6030108691741371776,30.169589229877925,-5.5284,25.89972106103916,198,4616.1226,0.6848,K
6030081925510027264,30.26079769125636,-6.121700000000001,26.510036607599076,359,4972.6655,0.9138,G
6030053716156417024,30.221486007142683,-5.0654,26.351328350472883,342,4535.74,1.247,K
6030108691746579584,30.22586195068593,-5.882000000000001,26.141648310265666,230,5130.0503,0.5431,G
5961446359615999232,30.611995066774586,-4.6725,28.037625764205,291,6950.808,3.9616,K
5961446389610576128,30.67037791397668,-4.3856,28.342774044442848,282,4811.078,3.0093,K
5961493977849582848,30.670216754520123,-3.7575,28.346066825873915,349,7336.9043,4.5488,K
5961493982194364032,30.341134298774,-4.8943,26.664450729724372,125,6019.3335,1.062,K
5961446428335476096,30.4846478724292,-4.5393,27.46453745668317,244,6791.1865,2.1917,K
5253591253339299072,30.20827355311366,-5.7429,26.26971213065038,342,4737.014,1.0245,K
5253591253339304576,30.217050434734634,-5.5876,26.35980225655491,343,5222.605,0.6012,F
5253591253339305344,30.356110782798666,-5.6274,26.939161103880636,325,6042.453,0.9387,G
5961493982215907200,30.64814741252714,-4.7009,28.195639845501038,294,7175.8696,4.0641,K
5253591283366150272,30.715703072594003,-4.52,28.484716071501847,302,8492.344,4.0663,A
5253591283366152448,30.24307713994463,-5.1256,26.489636661683196,354,5451.443,0.7007,F
5253591287699022720,30.77197490975068,-4.5146,28.619554398779517,227,11050.736,5.4635,B
5961446492704274560,30.474986701587476,-4.748,27.438539030175036,268,6528.349,1.9677,F
5253591322058767360,30.47258494529923,-4.7231,27.40332287579865,237,6787.828,1.2916,F
5253591322058771328,30.435756848710735,-4.7102,27.11801207089665,118,6784.8926,1.3703,F
6030081959862437376,30.24242432420903,-5.0965,26.496403571911298,355,5324.324,0.6873,F
5253591352085620480,30.35015382492671,-4.933,26.94444817911268,339,6012.052,0.9125,F
5253591356378779776,30.248569380561403,-4.9498,26.347383383843148,272,5677.3804,0.8482,K
5961407253866634496,30.13552585890158,-5.4841,25.957268410511784,280,4470.6343,0.886,K
5253591356433152256,30.367132820965825,-5.7191,26.752777601346626,102,6222.503,1.0362,F
6030081964179998976,30.231891597861463,-4.526,26.11717834422369,116,5135.737,0.7905,K
5253639838013771520,30.28303946129855,-4.9971,26.69840768945474,355,5728.525,0.8808,G
5253639838013772160,30.498080889310923,-5.3538,27.398066505164163,120,7639.6646,1.4808,A
5253639838013776128,30.53955009701752,-5.5086,27.52831981086883,122,8367.046,1.5263,A
5253591390778088192,30.456293637677263,-5.2381,27.322018973864456,223,6817.0386,1.5045,F
5961407288226456064,30.465254893007437,-4.8666,27.377474684364927,244,6690.5654,2.0347,F
5253591425137814144,30.325568585117566,-5.3245,26.70342506358522,252,5976.666,0.8765,F
5253591425137815296,30.428288515179425,-4.5502,27.23904382338799,282,6330.1226,1.8492,K
6030053789245357952,30.3196885501975,-6.7775,26.59854303723502,172,5903.5845,0.684,G
5253639868037264128,30.351705516631455,-5.9799999999999995,26.96287109051131,336,6032.437,0.7869,G
5253639868037265408,30.231933536829935,-5.2228,26.52105934619815,359,5402.5854,0.7612,G
5253591425137823104,30.56367499216524,-5.0441,27.829127986351264,288,6120.3706,4.0235,G
5253591425138002688,30.712160125335057,-8.1797,28.41639974303006,251,7978.185,6.2033,A
5253591425138006400,30.387247709758597,-5.1396,27.071044955170006,325,6099.8525,1.4629,F
5253591459497745536,30.496316342843237,-5.3009,27.521936778071435,257,6759.199,1.904,F
5961494016575669504,30.580082851338464,-4.7947,27.866602282569353,246,6621.047,3.1942,F
6030053819235502208,30.171174150511487,-5.8548,26.201522626959264,348,4695.3096,0.8761,K
5253591493857312896,30.745197367466055,-4.8203000000000005,28.579036884466163,274,9436.804,3.6781,A
5253591493857318144,30.260849433868586,-5.7145,26.45846663364645,304,5689.4614,0.85,F
5961407292590283136,30.5306954655204,-5.1781,27.595380550936497,181,7833.5747,1.7405,A
6030082028582008960,30.26444902416638,-5.8893,26.705773693166794,359,5500.437,1.0028,F
5253639872373529600,30.203497493733472,-5.051,26.230651468018575,320,5028.748,0.6499,G
5253639872373532160,30.57926972675532,-5.0256,27.866698309417544,249,7638.981,2.2121,A
5253591528217066752,30.494235047969415,-4.5388,27.51277046661466,259,6724.848,2.1358,K
6030053823604735488,30.21741736913096,-5.3782,26.14673130096353,200,5073.275,0.9084,K
6030053823604737152,30.172517246613406,-5.218,26.002858696905555,339,4620.2803,0.972,G
5961494115288505216,30.279849912716497,-5.4116,26.616031528846438,360,5077.6885,0.6048,K
5961446565773938560,30.46516690564772,-4.6786,27.252649143164795,129,7109.926,1.8817,F
5961446595766259840,30.274531170708673,-5.9316,26.6314023507276,360,4742.3276,0.898,G
5253591562576970752,30.156235520183646,-4.6621,25.899482708227264,296,4503.8486,0.6476,K
5253591596936706048,30.509622365064704,-4.9263,27.52599449935899,199,7395.4595,1.9762,A
5253591596936710016,30.533125276510155,-5.1247,27.580018434677925,157,8050.6836,1.4152,A
5253591596936711296,30.487586497045122,-4.9264,27.44151020940172,207,7162.9365,1.5533,F
5253639906733279872,30.203046907740166,-6.0372,26.072318958286306,225,4881.605,0.7503,B
5253639906733282432,30.367892105292377,-4.9485,26.808138800936348,135,6179.3413,0.9084,F
5253591631296425984,30.53320788160374,-5.7952,27.611258316458223,187,7664.9624,1.3811,F
5253591631296431488,30.543056266135206,-4.887,27.707917625226415,238,7344.041,1.9772,F
5253591631296432640,30.24561130702891,-5.3156,26.48830564696054,343,5553.6084,0.6892,F
5961446600133690240,30.24421309494385,-6.0673,26.294990856724265,236,5254.5356,0.5571,F
5961446600133986432,30.601445809754235,-3.7799,27.950772541238138,241,8093.0645,2.3833,K
5253639941092995072,30.77178192996124,-4.6426,28.666403916589044,258,10439.36,5.6558,B
5253639941092995840,30.242214429268994,-5.5983,26.22732896991205,167,5209.3784,0.7974,F
5253639941092999424,30.497051220820488,-5.0621,27.399067779080738,139,7578.0234,1.1912,A
5253639941093006208,30.559048895996465,-5.4192,27.88462583985232,337,6334.513,2.0594,F
5961407356946025088,30.206210911860598,-5.9757,26.313610549012452,345,4973.375,0.5208,K
6030025098909640704,30.135873357687238,-5.7826,25.689382604697695,131,4391.5728,0.6603,G
5253591665656171520,30.230305513620713,-5.4413,26.34830286190027,324,5312.4937,0.6352,G
6030082062941697408,30.24690850772382,-5.4221,26.52293140801147,359,5518.9517,1.0795,F
6030082062972373248,30.165348867626754,-5.6259,25.8178530981145,129,4617.955,0.6433,K
5961494154014720000,30.315950215102244,-5.2301,26.730821658319762,315,5916.7183,0.8986,K
5253591665656175104,30.473713843230332,-4.4887,27.364065710564997,186,7117.674,1.6769,K
5253639941093008000,30.559100546482366,-4.9704,27.8105338707711,287,6281.944,3.3957,F
5253639971116507520,30.255880952980903,-6.0255,26.3199253257937,204,5351.26,0.9387,F
5253591700015888896,30.348338490012594,-5.3787,26.83545264170695,271,6073.078,1.327,F
5253591700015893248,30.47664953629025,-5.1188,27.388531824191894,201,7060.694,1.5337,F
5253591700015897088,30.216088110492322,-6.0236,26.335148340426542,332,5100.674,0.5357,G
6030053956674514816,30.27263430613584,-5.0927999999999995,26.584764769418193,322,5680.3984,0.7974,G
5961494218367766656,30.54592169531307,-3.8083,27.679746803390383,199,7884.0913,1.862,K
5253591734375631872,30.536029592079988,-4.7872,27.566339998087287,136,8111.853,1.8439,A
5253591734375639168,30.60464538926501,-4.7239,28.013026124469103,300,6830.0073,3.5547,F
5253591734375644800,30.54474617654843,-5.3198,27.639423429992863,164,8166.0557,1.629,A
5253591764402520704,30.116172848001664,-4.357,25.626095888975918,169,4214.558,0.7682,K
5961407361309744256,30.535268321868774,-4.8346,27.634456203001864,201,7502.0923,1.8804,A
5961407391305714944,30.52057993089129,-4.6978,27.63949355605887,278,6438.6807,2.3298,F
5961407391305736960,30.419727575705885,-4.5496,27.200365684467833,279,6329.4795,1.8991,A
6030025133269381504,30.427762387282584,-5.3925,27.249748817993165,339,6100.646,1.7699,F
5253591768735388032,30.805091841180595,-5.5404,28.824436722782124,275,7518.745,3.4133,B
5253591768735391232,30.470522498623385,-5.0581000000000005,27.364476101234747,207,6978.5894,1.1157,F
5253591768735393920,30.80822975709092,-4.5481,28.89607021064875,328,9655.173,5.0204,B
5253639971156180992,30.48342439228356,-4.8473,27.47354668441378,268,6564.2617,1.8863,F
5253639975452764544,30.20826748553292,-5.3689,26.301961530650537,339,5100.5786,0.6689,G
6030053961043675264,30.606832196982353,-4.3722,28.03886746980707,281,7098.674,4.6682,A
6030053961043700992,30.23873433066236,-5.039,26.412077322386853,339,5429.8633,0.6997,G
6030053991034251136,30.185642971111015,-4.8487,26.025020215364375,249,4763.839,0.8852,K
5253591833122027904,30.251754486114827,-6.3701,26.410310115384487,325,5491.9316,0.9568,G
6030053991034303360,30.219042694832392,-5.3973,26.338954400282464,349,5190.261,0.981,F
6030053991042372224,30.284700545157467,-4.6951,26.510161888998756,248,5694.5737,1.1334,K
5961407395669498752,30.45820788239237,-4.5506,27.330263625139914,215,6865.668,1.3319,F
5961407395678865920,30.384618834966407,-4.7099,26.948971219279098,196,6350.261,1.0417,F
5961407425665543936,30.419088132563854,-4.5404,27.038387960131736,126,6661.18,1.3098,G
6030053995335835648,30.271592088171143,-5.2716,26.449636497352127,250,5523.207,2.014,M
6030108799201187200,30.458747961042256,-5.0392,27.2142747020264,115,7038.2905,1.452,F
6030108829183289728,30.17845288394253,-5.3829,26.100888052756652,359,4657.4,0.9242,K
6030025197581480448,30.46515557309479,-5.1978,27.40622902197124,296,6267.0664,2.3223,F
5253591871814603008,30.37851482015569,-4.7629,26.981909494815444,252,6286.3975,1.0671,F
5961407430029248384,30.49563831433255,-4.646,27.48457639842285,219,7143.349,1.3525,F
5961494291453656960,30.58672460901182,-4.4665,27.885309872259583,236,7911.3105,2.8685,F
5961446698845631104,30.630342000371762,-4.8506,28.45624374999192,305,5259.473,1.9357,B
5253640009812441088,30.222128087659097,-5.9052,26.410628051974577,350,5272.0396,0.5761,G
5253640009812441472,30.387512374222876,-4.84,27.07912494832293,331,6011.405,1.6119,F
6030053995403438848,30.194965710988825,-4.9539,26.045086344971402,253,4848.681,0.6276,K
5253591871814826880,30.295328980824042,-5.7503,26.498219951073057,186,5738.345,0.6894,F
5253591901867109504,30.140198358253706,-5.9755,25.84373358282073,324,4503.0845,0.5924,G
5253591906174196992,30.462048110312562,-4.9761,27.33365780844684,207,6921.4004,1.2856,F
5253591906174198144,30.447434071478913,-5.0704,27.24730649964489,185,6877.6753,1.0921,F
5961407430029261056,30.610246064442574,-4.761,28.08560668234624,346,6099.015,8.0177,F
5961407460025144320,30.650967638306987,-4.8469,29.207566068417197,322,5447.0303,1.7193,F
5961446703212894976,30.40300510800226,-5.1785,27.12471702190461,279,6483.9204,1.8916,F
5961446703212897280,30.25121625091511,-5.7360999999999995,26.299291048684143,352,5123.0566,0.8785,F
5961407464388907776,30.415973688104966,-4.5513,27.016783734803315,112,6600.814,1.3163,F
5961494325813257984,30.21412916769628,-5.3399,26.25271677403893,356,4658.7983,0.908,K
5961494325813262080,30.574758927260827,-4.5287,27.823338510659983,230,7830.324,2.2432,K
5961494325813263744,30.190190774562137,-3.7898,26.117562289372863,299,4882.3984,0.7867,K
6030108833560926336,30.273132632148993,-5.4249,26.630927073575954,335,5702.445,0.7287,G
6030108833560927488,30.157499899402183,-4.2837000000000005,25.798314294026127,142,4496.6865,0.6756,K
5253640044172197760,30.604607981572187,-4.4934,27.97503725448845,254,7811.763,2.2177,A
6030082136035736320,30.434390814231058,-5.356,27.275671242460202,325,6122.236,1.7118,F
5253640074212600448,30.57445181566618,-4.803,27.851064043159564,255,7415.929,2.6787,A
5253591974893671680,30.343338798974777,-5.2383,26.70618436047162,158,6035.892,1.0506,F
5253591974893672832,30.52135914972941,-4.5461,27.608871511399535,234,7827.449,1.6928,F
5253592004920678528,30.544768174614642,-5.1765,27.720015339168047,243,7332.463,2.2783,F
5253640112857052800,30.21341703452757,-6.566400000000001,26.081900753678585,187,5118.1904,0.5038,F
5961494390166452224,30.46816826745643,-4.5017000000000005,27.21588858128591,145,7144.8237,1.4089,K
5253592073640162176,30.308552256597352,-4.8778,26.692653891246913,309,5951.9746,0.9274,F
5961407533108414592,30.480396353866595,-4.6737,27.414115434509206,210,7050.4604,2.1859,F
5961407533108432384,31.128875195308492,-5.0424,30.024835943402184,261,6090.2827,5.6468,K
5253640112891673472,30.248242043494344,-4.9348,26.456423148451584,330,5721.2773,0.8293,F
5253640142915210368,30.22817946235712,-5.6498,26.397303218373995,353,5309.403,0.6059,G
5253592077972913152,30.11515118149784,-4.8681,25.625225203881115,160,4227.806,0.5638,K
6030054098483100928,30.232204017756,-5.0938,26.22885106774154,236,5214.781,0.6754,G
6030054128473250688,30.252837503762986,-4.7564,26.52014254762591,359,5113.2256,0.6928,G
5961494428871054720,30.527104428458124,-5.5239,27.408736586685144,110,7757.527,1.5186,F
5253640177273783296,30.791571776048812,-5.4963,28.728807399948696,248,10999.303,3.037,B
5253640177274946688,30.21463746645198,-5.3353,26.30933085022346,355,5095.8066,0.6101,G
6030025266296730496,30.246559187153576,-5.9797,26.387802232991994,310,5413.8022,0.5927,G
6030025266296730624,30.22927196980425,-5.708,26.257543290504742,273,5207.943,0.5895,F
5961446771932382336,30.596135457006152,-3.7435,27.930226321801165,243,7977.0376,2.4568,M
5961446771932389376,30.158442533258125,-4.2733,25.86416443271013,243,4512.414,0.7239,K
5961407567468160256,30.435158031117354,-4.537,27.272610779921134,288,6306.7817,1.9283,K
5961407597464217856,30.47288342512437,-4.536,27.400597758559854,233,6836.666,1.9089,F
