source_id,mass_flame,mh_gspphot,lum_flame,evolstage_flame,teff_gspphot,radius_gspphot,spectraltype_esphs
5961446565773938560,1.4677801,-0.1386,4.6738763,129,7109.926,1.8817,F
5961446595766259840,0.9462922,-1.3916,1.1179707,360,4742.3276,0.898,G
5253591562576970752,0.72065866,-0.1221,0.20725775,296,4503.8486,0.6476,K
5253591596936706048,1.6259847,-0.3863,8.770464,199,7395.4595,1.9762,A
5253591596936710016,1.7164034,-0.5847,9.932224,157,8050.6836,1.4152,A
5253591596936711296,1.5455412,-0.3864,7.220018,207,7162.9365,1.5533,F
5253639906733279872,0.80267733,-1.4972,0.30856526,225,4881.605,0.7503,B
5253639906733282432,1.1732382,-0.4085,1.6794492,135,6179.3413,0.9084,F
5253591631296425984,1.7167299,-1.2552,10.672997,187,7664.9624,1.3811,F
5253591631296431488,1.7561045,-0.347,13.333547,238,7344.041,1.9772,F
5253591631296432640,0.88533044,-0.7756,0.8041438,343,5553.6084,0.6892,F
5961446600133690240,0.8824847,-1.5273,0.5152511,236,5254.5356,0.5571,F
5961446600133986432,2.0088148,0.7601,23.32387,241,8093.0645,2.3833,K
5253639941092995072,2.9735553,-0.1026,121.18029,258,10439.36,5.6558,B
5253639941092995840,0.87843275,-1.0583,0.4409172,167,5209.3784,0.7974,F
5253639941092999424,1.5795934,-0.5221,6.5478067,139,7578.0234,1.1912,A
5253639941093006208,1.8219774,-0.8792,20.028753,337,6334.513,2.0594,F
5961407356946025088,0.8085465,-1.4357,0.53782207,345,4973.375,0.5208,K
6030025098909640704,0.68765,-1.2426,0.12776464,131,4391.5728,0.6603,G
5253591665656171520,0.85467225,-0.9013,0.58254695,324,5312.4937,0.6352,G
6030082062941697408,0.8879788,-0.8821,0.87088233,359,5518.9517,1.0795,F
6030082062972373248,0.73594093,-1.0859,0.17174384,129,4617.955,0.6433,K
5961494154014720000,1.0409846,-0.6901,1.4055611,315,5916.7183,0.8986,K
5253591665656175104,1.4969522,0.0513,6.0407906,186,7117.674,1.6769,K
5253639941093008000,1.8221941,-0.4304,16.887367,287,6281.944,3.3957,F
5253639971116507520,0.9065151,-1.4855,0.5456993,204,5351.26,0.9387,F
5253591700015888896,1.121586,-0.8387,1.7884661,271,6073.078,1.327,F
5253591700015893248,1.5071054,-0.5788,6.3908687,201,7060.694,1.5337,F
5253591700015897088,0.82714605,-1.4836,0.5651665,332,5100.674,0.5357,G
6030053956674514816,0.9421681,-0.5528,1.0041367,322,5680.3984,0.7974,G
5961494218367766656,1.7677294,0.7317,12.496111,199,7884.0913,1.862,K
5253591734375631872,1.7279202,-0.2472,9.624276,136,8111.853,1.8439,A
5253591734375639168,2.023669,-0.1839,26.918707,300,6830.0073,3.5547,F
5253591734375644800,1.7629511,-0.7798,11.388106,164,8166.0557,1.629,A
5253591764402520704,0.65715367,0.183,0.11043938,169,4214.558,0.7682,K
5961407361309744256,1.724894,-0.2946,11.258597,201,7502.0923,1.8804,A
5961407391305714944,1.6675314,-0.1578,11.389945,278,6438.6807,2.3298,F
5961407391305736960,1.3219702,-0.0096,4.143752,279,6329.4795,1.8991,A
6030025133269381504,1.3466554,-0.8525,4.642767,339,6100.646,1.7699,F
5253591768735388032,3.210598,-1.0004,174.3672,275,7518.745,3.4133,B
5253591768735391232,1.4859924,-0.5181,6.0465016,207,6978.5894,1.1157,F
5253591768735393920,3.2338796,-0.0081,205.63559,328,9655.173,5.0204,B
5253639971156180992,1.5308001,-0.3073,7.772751,268,6564.2617,1.8863,F
5253639975452764544,0.8123844,-0.8289,0.5235879,339,5100.5786,0.6689,G
6030053961043675264,2.0338845,0.1678,28.569033,281,7098.674,4.6682,A
6030053961043700992,0.8714218,-0.499,0.67469174,339,5429.8633,0.6997,G
6030053991034251136,0.7711468,-0.3087,0.27672493,249,4763.839,0.8852,K
5253591833122027904,0.8979426,-1.8301,0.6719519,325,5491.9316,0.9568,G
6030053991034303360,0.83279246,-0.8573,0.57014126,349,5190.261,0.981,F
6030053991042372224,0.9687119,-0.1551,0.84564865,248,5694.5737,1.1334,K
5961407395669498752,1.4444482,-0.0106,5.5884542,215,6865.668,1.3319,F
5961407395678865920,1.2193066,-0.1699,2.322733,196,6350.261,1.0417,F
5961407425665543936,1.3200252,-0.0004,2.8537507,126,6661.18,1.3098,G
6030053995335835648,0.9399098,-0.7316,0.7356387,250,5523.207,2.014,M
6030108799201187200,1.4462456,-0.4992,4.2786107,115,7038.2905,1.452,F
6030108829183289728,0.75848496,-0.8429,0.32954606,359,4657.4,0.9242,K
6030025197581480448,1.4677418,-0.6578,6.656671,296,6267.0664,2.3223,F
5253591871814603008,1.2022891,-0.2229,2.505749,252,6286.3975,1.0671,F
5961407430029248384,1.5744628,-0.106,7.9726825,219,7143.349,1.3525,F
5961494291453656960,1.9418635,0.0735,20.060324,236,7911.3105,2.8685,F
5961446698845631104,2.14702,-0.3106,74.69161,305,5259.473,1.9357,B
5253640009812441088,0.83873,-1.3652,0.672444,350,5272.0396,0.5761,G
5253640009812441472,1.2274575,-0.3,3.1343899,331,6011.405,1.6119,F
6030053995403438848,0.7878795,-0.4139,0.2898107,253,4848.681,0.6276,K
5253591871814826880,0.99271154,-1.2103,0.82271236,186,5738.345,0.6894,F
5253591901867109504,0.6945323,-1.4355,0.1822895,324,4503.0845,0.5924,G
5253591906174196992,1.4572773,-0.4361,5.6323013,207,6921.4004,1.2856,F
5253591906174198144,1.4090557,-0.5304,4.616731,185,6877.6753,1.0921,F
5961407430029261056,2.0499353,-0.221,31.815207,346,6099.015,8.0177,F
5961407460025144320,2.251447,-0.3069,421.3026,322,5447.0303,1.7193,F
5961446703212894976,1.2720354,-0.6385,3.4813292,279,6483.9204,1.8916,F
5961446703212897280,0.89683044,-1.1961,0.52037823,352,5123.0566,0.8785,F
5961407464388907776,1.3105928,-0.0113,2.7152624,112,6600.814,1.3163,F
5961494325813257984,0.8234235,-0.7999,0.46746042,356,4658.7983,0.908,K
5961494325813262080,1.8890916,0.0113,17.392683,230,7830.324,2.2432,K
5961494325813263744,0.77926445,0.7502,0.34244463,299,4882.3984,0.7867,K
6030108833560926336,0.9432498,-0.8849,1.1167479,335,5702.445,0.7287,G
6030108833560927488,0.7227598,0.2563,0.16418836,142,4496.6865,0.6756,K
5253640044172197760,2.0234947,0.0466,24.664103,254,7811.763,2.2177,A
6030082136035736320,1.3673664,-0.816,4.9283247,325,6122.236,1.7118,F
5253640074212600448,1.8877562,-0.263,18.539248,255,7415.929,2.6787,A
5253591974893671680,1.1087481,-0.6983,1.3280439,158,6035.892,1.0506,F
5253591974893672832,1.670526,-0.0061,10.614501,234,7827.449,1.6928,F
5253592004920678528,1.7630404,-0.6365,13.710188,243,7332.463,2.2783,F
5253640112857052800,0.8220744,-2.0264,0.31544876,187,5118.1904,0.5038,F
5961494390166452224,1.4779589,0.0383,4.29454,145,7144.8237,1.4089,K
5253592073640162176,1.0234022,-0.3378,1.2873065,309,5951.9746,0.9274,F
5961407533108414592,1.520164,-0.1337,6.7786546,210,7050.4604,2.1859,F
5961407533108432384,6.766581,-0.5024,2766.0754,261,6090.2827,5.6468,K
5253640112891673472,0.8907096,-0.3948,0.7472247,330,5721.2773,0.8293,F
5253640142915210368,0.8504985,-1.1098,0.65212566,353,5309.403,0.6059,G
5253592077972913152,0.65560955,-0.3281,0.11021819,160,4227.806,0.5638,K
6030054098483100928,0.8584166,-0.5538,0.44246522,236,5214.781,0.6754,G
6030054128473250688,0.90018463,-0.2164,0.8653078,359,5113.2256,0.6928,G
5961494428871054720,1.6927722,-0.9839,6.695217,110,7757.527,1.5186,F
5253640177273783296,3.1121883,-0.9563,139.90572,248,10999.303,3.037,B
5253640177274946688,0.8243878,-0.7953,0.5325482,355,5095.8066,0.6101,G
6030025266296730496,0.88726485,-1.4397,0.63801414,310,5413.8022,0.5927,G
6030025266296730624,0.8526407,-1.168,0.4726845,273,5207.943,0.5895,F
5961446771932382336,1.9844015,0.7965,22.246126,243,7977.0376,2.4568,M
5961446771932389376,0.72433025,0.2667,0.19107,243,4512.414,0.7239,K
5961407567468160256,1.3697841,0.003,4.893717,288,6306.7817,1.9283,K
5961407597464217856,1.4940926,0.004,6.5709147,233,6836.666,1.9089,F
5961494458885965824,1.870626,-0.2667,14.180373,163,8157.695,2.9555,F
5253592146692391424,1.3099737,-0.9944,3.553951,218,6584.296,1.1472,F
5961446806258470144,0.7812226,-1.3461,0.2458098,125,4848.8223,0.7025,F
5253640181611194112,1.4144386,-0.298,5.224692,237,6695.3564,1.408,F
5253592146692397184,0.9185798,-0.1882,0.82449156,307,5572.2495,0.899,G
5253592176765663104,2.8605604,-0.0093,100.233925,247,10317.922,4.6671,B
5961446806292128896,2.106678,0.5509,30.3462,271,7728.9526,2.8074,K
5961446806292435072,0.99806476,-0.4112,1.2425036,323,5823.098,0.9757,G
5961446836284535168,1.8953662,0.496,18.752178,253,7384.0757,2.2909,F
5253640215935569920,0.8363112,-3.3431,0.6308094,354,5284.6216,0.9999,F
5253640215970904576,1.5350788,-0.0079,7.5070467,240,6749.8066,2.3712,K
6030054167202256384,0.66265273,-0.9634,0.21748206,312,4272.3325,0.4695,K
6030054167202586112,0.89252585,-1.1682,0.6656857,345,5453.649,1.0636,G
5253640215971270272,1.1068997,-0.3347,1.9315281,320,6029.6025,1.2623,F
5253640215971286272,1.3677385,-0.3432,5.087654,344,6061.803,1.8761,F
5253640245994444544,1.6524839,-0.0799,10.679349,261,6837.3003,2.2115,F
6030108932262554752,0.7935159,0.753,0.42952043,322,5041.358,0.8231,K
5253592211125418624,0.71305156,-1.3439,0.14798728,150,4531.9893,0.7874,A
5253592215411850112,2.7842824,-0.1001,92.78988,258,7530.018,3.4587,A
5961446840651882112,0.88074183,-0.2877,0.8922057,360,5761.2646,1.0139,G
5961446840651883136,0.7106873,0.2533,0.16129887,174,4433.526,0.748,K
5253640280354791552,0.7312742,-1.3459,0.2725495,324,4627.581,0.4613,F
5253591940533945216,1.0430247,-0.4852,1.5050464,322,5940.921,1.0735,G
5253591940533945472,1.6370603,-0.1241,10.320593,263,6739.073,2.1286,F
6030054201600497792,0.8426203,-0.0512,0.39485583,205,5111.78,0.746,K
6030108936640144640,0.84237593,-0.5124,0.32344192,127,5058.258,0.704,K
5253592284091811200,1.2711463,-0.7066,3.269589,242,6448.0615,1.4523,F
5253640314713841536,0.82211167,-1.3709,0.40029556,290,5023.7427,0.8997,F
5253640314713846400,1.4133425,-1.4547,3.7280862,118,6905.737,1.3541,F
6030108966621474304,1.1946819,-0.3324,2.507093,257,6279.6646,1.3109,F
6030025305067768832,0.77643865,-1.2904,0.33679813,286,4834.7773,0.5098,G
6030025305067774080,0.79431504,-1.4862,0.40610832,320,4990.1235,0.5157,A
5961407704857210752,1.4127026,0.0223,4.0544333,138,6896.508,1.5201,F
6030054235921732608,1.3599085,-0.7814,3.421582,132,6787.899,1.3456,F
5253640319050576384,1.0834954,-0.7901,1.4242686,254,6005.553,0.8371,G
5253592318491077120,2.3236904,0.0076,38.187485,205,9562.69,1.9514,A
5253592318491077504,0.71339554,-0.425,0.22916506,336,4457.269,0.7999,K
5961446939363878016,0.8474174,-0.5765,0.83872783,359,4968.9487,0.6321,K
5961446939363889152,0.7833004,0.0905,0.2519135,157,4813.804,0.7394,K
6030025335022055552,0.69695324,-2.0578,0.17778958,352,4383.706,0.7376,G
5961407734903210624,2.505986,0.7852,64.49842,282,8443.161,3.6118,M
5253640353410287104,1.194906,-0.5949,2.2933288,256,6266.8945,0.9739,F
5253640383433332096,3.2005997,-0.009,202.7383,347,9553.397,5.0934,B
5253592352850827008,1.9666544,-0.863,20.938677,234,8073.6104,1.7968,A
5253592352850829696,2.2827485,0.5196,43.200806,280,7870.3525,3.5115,K
6030054300272009344,0.7905398,-1.233,0.3903942,321,4896.853,0.5255,G
5961446973723634816,3.2258472,-0.64,149.91019,228,11706.539,3.2549,B
5253640387769645952,0.7970551,-0.6911,0.33153796,288,4955.0913,0.8305,G
5253640387769664640,0.84832937,-1.3336,0.32399747,157,5177.9385,0.7609,G
6030025369375967872,0.8486832,-0.8514,0.7720023,354,5217.862,0.6125,F
5961494630684676480,0.74978375,-1.0384,0.3238667,360,4684.5786,0.5142,O
5253640422129813248,1.6640103,-0.3989,9.791466,204,7474.2656,1.877,A
5253640422129819264,2.9835138,-0.316,128.83313,273,9970.432,4.702,B
5253640452152833664,0.7450692,-1.6613,0.19999002,179,4733.541,0.8448,K
6030109000982039552,0.83706594,-1.0251,0.54485357,350,4971.7783,1.073,G
5961407773626621824,1.8082359,0.3881,14.443876,224,7746.0454,2.0147,K
6030054304641226880,1.2813536,-0.8184,3.0107293,198,6524.995,1.1289,F
5253592451597299584,1.6203625,-0.5534,8.364904,187,7493.6787,1.7033,F
5961447012450571520,1.5324062,-0.5263,8.03704,298,6247.85,2.4776,F
5961447012450576896,0.75700855,-0.6025,0.2716507,300,4650.8613,0.5867,K
5253640456489569408,1.3507308,-0.1958,4.960219,345,6048.593,1.4595,F
6030082239114986368,0.92933214,-0.0724,0.730051,263,5538.1816,0.9236,K
5253592455930048896,2.5077806,-1.1783,52.79772,211,10007.019,2.4367,B
5253592455930050304,1.7703801,-0.2023,14.238962,249,7272.019,1.6161,A
5253592455930051072,1.0408586,-0.4448,0.96891814,156,5828.161,0.9585,F
5253592455930054400,2.0556023,0.3614,26.46439,254,7902.5728,2.4701,M
5961407803622734976,1.3432581,0.0016,2.939996,114,6708.1196,1.3507,B
5253738450456469632,0.8588789,-0.5184,0.7127725,353,5342.6885,0.7133,K
6030025408108244224,0.70918435,0.155,0.19790198,300,4526.2656,0.6584,K
5961407837982490112,1.3517587,-0.0013,4.6076026,287,6311.3774,1.8219,K
5253592485957050624,1.5369107,-0.933,5.010159,133,7415.156,1.4851,F
6030054339000967424,0.94221246,-0.5075,0.9973033,321,5665.773,0.8134,G
5253640490848882944,1.7970822,-0.3132,15.176125,257,7181.852,1.7123,F
5961407842346107648,1.4520607,0.003,5.9372473,242,6684.82,1.7351,F
5253592490289794432,0.8559031,-0.8671,0.87898856,360,5366.113,0.6563,K
6030025408146975744,1.0729194,-0.7089,1.6011152,310,6018.339,0.998,F
5253592524649521664,0.887854,-0.9196,0.82463527,340,5529.162,0.6435,F
5961494669410794368,0.8630359,-0.3222,0.6780325,346,5406.941,0.767,K
5961494669410797824,2.167699,-0.1146,35.395035,290,7014.6177,3.9513,M
5961494699404160128,0.723952,0.2148,0.20584394,333,4430.733,0.6774,K
5961407872342204800,2.127868,0.0138,32.16563,281,7322.41,3.0178,M
5961407876656018816,0.6426536,-0.7314,0.15377821,327,3809.243,0.9281,M
6030025408146990976,0.6934865,-3.2845,0.2204586,284,4340.3677,0.4434,G
5253738514843148800,0.79760027,-0.0384,0.37826586,327,4911.537,0.6928,K
5253640525208646912,1.5331328,-1.0852,4.828932,122,7390.4346,1.128,F
5961407876705825024,0.7120959,0.3134,0.18575883,266,4503.364,0.7701,K
5961407876705839744,0.88324577,-0.2284,0.6739612,309,5438.2876,0.8209,G
5961407876705841408,2.2451982,0.7686,38.279537,255,8591.853,2.4599,M
5961447111162586880,1.3644676,-0.2024,4.60703,256,6487.9473,3.1605,F
5253640555236774144,0.881919,-0.2804,0.89162534,358,5348.405,1.9226,G
5253592558969798656,1.3998176,-2.0853,3.428093,112,6871.0107,1.3645,F
6030054373360562048,0.95488423,-0.4598,1.1182486,360,5417.685,0.7383,F
5253738519175939840,1.9797982,-0.5691,24.008753,288,6670.5737,4.3247,F
5253738519175940096,1.3742812,-0.7063,4.9808116,293,6306.515,2.0149,F
5253738519175940608,1.4928304,-0.5684,6.090006,194,7078.5703,1.2158,F
6030082273474710656,0.86365414,-0.4914,0.60052395,347,5330.65,0.7909,K
5961447115529763968,0.7801233,-1.1704,0.32164547,313,4856.1055,0.5254,K
5253592593369016704,0.94782215,-1.1228,1.0571344,359,4934.0786,0.9637,G
5961494733763899136,1.4242977,-1.2217,5.550298,232,4981.0557,1.0566,F
5961447145522381440,0.7128268,-0.1149,0.14981195,140,4533.6787,0.6315,K
5961447149855806592,0.8365103,-1.2811,0.44974208,302,5154.3647,0.5607,G
5961407911065582976,2.5776227,-0.4395,71.283585,277,8602.349,4.8637,B
5253592623396034816,0.93940693,-0.359,0.8528944,299,5676.729,0.8604,F
5253738549202887808,0.87876564,-0.9075,0.8280637,356,5429.6665,0.6577,F
5253738549202899840,2.1268623,-3.5503,133.49716,246,6050.9575,0.6966,A
6030082303467151360,0.81110793,-0.6183,0.4287534,327,5088.8315,0.6128,K
5253592627728764800,1.5876635,-0.6764,8.319012,222,7108.2476,1.7239,F
5253640593928080512,2.1954165,-1.472,27.176567,163,9558.507,1.8471,A
5253640593928088832,1.5899824,-0.4533,8.39231,221,7119.1313,1.5837,F
5253640593928091520,1.9333031,-0.4212,18.721275,218,8155.3213,1.7466,A
5253640593928091904,0.80553836,-0.4565,0.3758877,304,5011.609,0.7939,G
5253640593928094976,0.7025469,-0.8003,0.15427156,165,4435.1353,0.5206,K
5253738587895428608,1.4218637,0.0071,5.789413,291,6297.0806,2.1079,K
5253738587895433984,0.9631412,-0.2822,0.82508504,243,5656.835,0.9002,K
5961407945425344768,1.1480321,-0.7512,2.076264,284,6146.594,1.19,F
5253592662088495488,1.1655048,-0.6595,2.486709,329,6054.207,1.0799,F
5253592662088496256,1.9235861,-0.4521,17.654446,203,8213.438,1.859,A
5253592692115523968,0.8677769,-1.0782,0.5050407,335,5192.4355,0.9008,K
5253592692115535232,0.88152736,-0.6639,0.9623559,359,5568.7666,0.7024,G
5253738587895434368,1.5275798,-0.8135,7.1397295,224,6971.1533,1.7942,F
6030054442012565888,0.7491819,-1.3493,0.38169903,317,4755.4565,0.4851,F
5253640628287812224,1.3555787,-0.2722,3.564489,168,6712.4556,1.2246,F
5253640628288393344,0.8366663,-0.5698,0.60169435,343,5228.7183,0.9395,G
6030025511226233600,1.6092613,-1.1192,12.652424,293,6813.458,3.0736,F
5253738622255156352,1.2438465,-1.6125,2.5794692,187,6438.7124,1.2581,F
5253738652282139904,0.69930416,-0.1909,0.18460083,351,4366.101,0.7691,K
5253592696448246016,0.7072151,-1.0149,0.17009574,210,4455.444,0.4809,O
5253592696448248192,0.8269176,-1.2711,0.58376384,341,5072.4116,0.5483,K
5253592726475220480,0.7952659,-1.6447,0.3426866,299,4912.4756,0.4871,B
5253640658350992256,1.0219426,-1.6176,1.1112934,303,5923.1177,0.6895,F
5253640662647553280,1.1213458,-0.521,1.324664,102,6292.1187,0.997,F
5253640662647555968,3.1321046,-0.2822,167.58528,290,8597.495,5.7685,B
5253640662647557120,0.7362414,-1.1095,0.18562824,171,4597.097,0.8705,K
5253640662647559296,0.705591,0.037,0.15607594,181,4424.5977,0.7717,K
6030109069701493888,0.7508124,0.1016,0.37247956,346,4488.0103,0.8024,K
6030109074027313920,0.7739423,-1.7341,0.21509501,168,4914.8115,0.4748,F
5253738690974526592,1.8510555,-0.3765,17.65927,275,6907.045,2.4289,F
5961447218608974976,2.72217,-0.605,89.151276,275,8999.456,4.4054,B
5961494806849775488,2.1298404,-0.499,44.061256,290,5163.6455,2.4851,M
6030025545585985024,0.7108352,-0.5209,0.22141932,346,4414.3325,0.9228,K
6030109074027337600,1.2461821,-0.2079,2.5393038,186,6426.7407,1.2668,F
5253592387210552832,2.422644,0.2232,57.94437,296,7738.6543,3.969,K
5253592387210554880,1.4518863,-0.2517,6.3070984,284,6360.7285,1.8371,F
5253592387210556544,0.8252277,-0.3043,0.48742452,328,5117.654,0.8774,G
5253592765167704576,2.0171368,-0.3068,19.784819,172,8910.681,1.8271,A
5253640697007322624,2.7564337,-0.6335,90.602455,264,9616.794,3.4703,B
5253640697007326976,0.7053043,0.0655,0.16037488,197,4419.1816,0.6607,K
5253738725334288000,1.7045485,-0.0559,9.441896,145,7998.8276,1.5472,A
5253738725334298624,0.9956183,-0.361,1.2631388,329,5827.675,0.9755,G
5253592765167705216,1.1485391,-1.121,2.363818,323,6065.605,0.8334,F
5253592765167706496,2.1614392,-1.4786,24.433973,145,9553.57,1.6864,A
5253592765167708032,1.2840178,-0.9344,3.5527484,264,6393.5986,1.2813,F
5961494871202551808,0.71980304,0.0017,0.20686346,247,4478.5493,0.6377,K
5961447252968723712,0.80478376,-1.3266,0.5280419,352,4682.9326,0.8532,K
5961447252968726016,0.870494,-1.532,0.68520534,340,5254.022,0.5639,K
5961447282961536768,2.0493379,0.7401,23.206873,209,8624.3125,2.0875,K
5253592799527433600,2.2729175,-0.284,37.52418,230,7999.763,2.8442,A
5253738759704003584,0.7950166,-1.3912,0.28823707,267,4903.148,0.8897,F
5253738789721102848,0.75783867,-0.3433,0.28244048,338,4733.5723,0.6323,K
5253640731367074304,2.4895828,0.0728,59.925507,265,8865.084,3.28,A
5961408048504556160,0.685915,0.1165,0.11171966,149,4393.912,0.6604,K
5961408078500509824,0.7094479,0.4322,0.14294171,132,4429.9907,0.9227,K
5253592799527693056,1.4907039,-0.4319,5.4910507,160,7181.915,1.1997,F
6030025609894154624,0.89249927,-1.0753,0.601497,262,5428.421,0.6354,G
6030025609894687488,0.81028944,-1.0457,0.49996603,334,5061.53,0.5796,K
5253738794053872128,1.2485613,-1.3225,2.979506,245,6380.2397,0.9166,F
5961447317321069056,1.6425791,-0.1782,8.388388,161,7701.38,2.3593,F
5961494875569170816,1.7020663,0.2918,8.756873,136,8076.984,1.6364,F
5961494875569569024,0.66309005,-0.6586,0.10925441,137,4210.5063,0.5083,K
5253592833887178240,0.7122893,-1.3398,0.14387847,131,4525.6914,0.7052,K
6030082406538458496,1.1364241,-0.5503,2.3173892,344,5735.3564,1.1911,G
6030082406538459008,0.8029454,0.7328,0.40944335,353,5044.121,0.8368,K
5253738794053877248,1.6749647,-0.6177,11.355528,260,6766.762,2.6856,F
6030054506430454912,0.8523265,-0.726,0.75931525,355,5317.7896,0.6538,G
5253640765726799872,2.0297883,-0.4527,18.179281,125,9216.474,1.6026,A
5253640765726803328,0.8620348,-1.5248,0.36634564,121,5149.5874,0.7546,F
5253640765726804864,1.3266156,-0.337,3.0495465,148,6380.3975,1.0476,F
5253592833887409280,0.77646583,-0.7274,0.22695847,130,4911.073,0.6716,K
5253592833887410304,1.7281389,-0.3371,13.354203,288,6411.7393,3.9772,F
6030082406542217600,0.834374,-1.4019,0.64218557,339,5073.072,0.5311,G
5961447351680865408,0.9152773,-0.7549,1.0424356,359,5613.9375,0.7271,F
5961447351680902400,1.467547,-0.0042,4.843024,145,7096.702,1.3816,F
5253738828413619072,0.7605506,-1.54,0.36872572,309,4774.45,0.4677,G
5961494909928945024,1.1066529,-0.6069,2.252682,354,5996.3286,1.6035,F
5961408112860324608,0.94998956,-0.417,0.98682994,360,4969.1367,0.6578,F
5253592868246929024,0.90697616,-1.025,0.47801748,125,5576.6597,0.7892,G
5253640800051284352,1.5454724,-1.3128,8.780317,327,6176.852,1.6256,F
6030025614305478144,1.5161813,-0.5845,8.518971,348,6191.029,2.3234,F
6030054506438547840,0.7659978,-1.3191,0.31597883,345,4787.148,0.9329,F
6030054506461086336,0.81987184,-0.6344,0.7976998,359,5188.1787,0.6516,K
5253738862773358848,0.8859668,-1.904,0.57375693,340,5258.2837,0.9359,F
6030025644257621888,0.8769592,-0.917,0.8929319,359,5364.042,0.6288,G
6030025644257634560,0.71708494,-0.4263,0.1896264,272,4501.7026,0.5872,K
5253592868246930432,1.2611343,-0.0861,2.5737407,164,6465.6147,1.1814,F
5253592868246930816,1.2148083,-0.3824,2.7528262,262,6302.5415,1.3757,F
5253592868246931712,2.2451394,-0.8158,27.012808,127,9975.393,1.9883,B
5253640800086551296,1.5692003,-0.0978,8.855288,290,6303.0225,2.6055,F
5253640800086553600,0.8442084,-0.2079,0.49813938,296,5237.7393,0.8512,K
5253640800095439616,0.92413545,-0.3469,1.3359647,359,5448.5557,0.7777,G
5253640830109960448,1.4021695,-0.8387,5.387098,286,6305.2305,2.0932,F
5253640830109961088,0.88826245,0.1859,0.45923665,148,5472.0986,1.0655,K
5961408117224045184,1.3382941,-0.08,2.7104466,111,6689.074,1.3562,K
5253738862773361280,1.6835779,-0.72,11.256074,245,7070.4067,2.1166,F
5961494974281859712,1.800625,-0.2024,9.964204,106,8515.784,1.9101,F
5253592902606673152,1.0424182,-0.4989,1.4193625,310,5927.1963,1.08,G
5253640834446302336,2.046431,-1.1763,19.23081,136,9112.853,1.4868,A
5253640834446718848,1.4723308,-0.5972,5.7414694,198,6996.734,1.5992,F
5253640834446720512,1.0339758,-0.5239,1.3926228,314,5901.854,1.6034,F
5961447386040600064,2.067287,0.5973,27.499414,264,7749.7036,2.6915,K
6030082440898175104,1.5660855,-0.4167,8.645828,273,6548.892,2.2589,G
6030054510799547136,1.3910627,-0.8404,5.723602,347,6061.0977,2.338,G
6030054510837852800,1.0440966,-0.6873,1.3964857,305,6035.11,1.0853,F
5253640864469719040,1.7052231,-1.2047,10.900019,206,7616.5654,1.4538,F
5961495008641578112,1.67689,0.0014,11.285146,257,6873.2217,2.5667,M
5961495008641588224,2.1206548,-0.2473,31.437618,276,7294.5615,3.3433,F
5961495008641594368,2.4503062,0.0507,50.1015,228,9608.135,2.3789,O
5253640868806079616,0.8281302,-1.0128,0.30308086,123,5160.874,0.7012,G
5253640868806488448,1.4762108,-0.3002,4.8879967,146,7125.947,1.3141,F
